id_carro,marca,modelo,versao,cor,ano_fabricacao,quilometragem,idade_anos,trm,preco,valor_parcela,loja,cidade,estado
1008947,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,57619,2,2401,53700.0,795.06,Ribeirão Preto,Ribeirão Preto,SP
1029803,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,50072,2,2086,53700.0,795.06,São Paulo Gastão Vidigal,São Paulo,SP
1029645,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,54440,2,2268,53700.0,795.06,Sorocaba Dom Aguirre,Sorocaba,SP
970397,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Vermelho,2024,69922,2,2913,53700.0,795.06,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1030891,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,56260,2,2344,53700.0,795.06,Bauru,Bauru,SP
1075917,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,62353,1,5196,53800.0,796.54,Goiânia Mutirão,Goiânia,GO
1232105,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,74718,1,6226,53800.0,796.54,Goiânia Mutirão,Goiânia,GO
1087213,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,75800,1,6317,53800.0,796.54,Santo André,Santo André,SP
1031026,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,45373,2,1891,53900.0,798.02,Aparecida de Goiânia,Aparecida de Goiânia,GO
1086235,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,77384,1,6449,53900.0,798.02,Niterói,Niterói,RJ
1096575,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60324,1,5027,53900.0,798.02,São Paulo Penha,São Paulo,SP
1139690,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,68914,1,5743,53900.0,798.02,Campinas Orosimbo,Campinas,SP
1192548,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,71518,1,5960,53900.0,798.02,Campo Grande,Campo Grande,MS
1074222,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,61504,1,5125,54000.0,799.5,Niterói,Niterói,RJ
956187,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,49120,2,2047,54000.0,799.5,São Paulo Aricanduva,São Paulo,SP
1077818,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60462,1,5038,54000.0,799.5,Niterói,Niterói,RJ
987713,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,50513,2,2105,54000.0,799.5,São Paulo Miguel Estefano,São Paulo,SP
976163,Fiat,Mobi,Like 1.0 Fire Flex 5P.,Branco,2024,78002,2,3250,54000.0,799.5,Ribeirão Preto,Ribeirão Preto,SP
1074817,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,77512,1,6459,54100.0,800.98,São Paulo Vila Guilherme,São Paulo,SP
1192367,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,73850,1,6154,54100.0,800.98,São Paulo Vila Ema,São Paulo,SP
1093047,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,77013,1,6418,54100.0,800.98,Ribeirão Preto,Ribeirão Preto,SP
1085642,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,75096,1,6258,54100.0,800.98,Guarulhos Timoteo Penteado,Guarulhos,SP
1121023,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,72583,1,6049,54100.0,800.98,Mogi das Cruzes,Mogi das Cruzes,SP
1121299,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,76832,1,6403,54100.0,800.98,Bauru,Bauru,SP
1120896,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,75310,1,6276,54100.0,800.98,São José dos Campos,São José dos Campos,SP
1122295,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,78000,1,6500,54100.0,800.98,São Paulo Santana,São Paulo,SP
1114047,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Preto,2025,77552,1,6463,54100.0,800.98,Osasco,Osasco,SP
1073813,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,51365,1,4280,54100.0,800.98,Belo Horizonte Cristiano Machado,Belo Horizonte,MG
1061098,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2024,46722,2,1947,54100.0,800.98,Auto Shopping Rodrigues,Salvador,BA
1198323,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,73308,1,6109,54100.0,800.98,Campinas Amoreiras,Campinas,SP
1192023,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Preto,2025,72286,1,6024,54100.0,800.98,Jundiaí,Jundiaí,SP
1108659,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,45018,1,3752,54100.0,800.98,Betim,Betim,MG
1142015,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,75985,1,6332,54100.0,800.98,Campinas Amoreiras,Campinas,SP
1122453,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,71349,1,5946,54100.0,800.98,Santos,Santos,SP
1192621,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,79043,1,6587,54100.0,800.98,São Paulo Radial Leste,São Paulo,SP
1084276,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65470,1,5456,54200.0,802.46,São Paulo Vila Guilherme,São Paulo,SP
1075070,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,66690,1,5558,54200.0,802.46,São José dos Campos,São José dos Campos,SP
1086238,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,69175,1,5765,54200.0,802.46,São Bernardo do Campo,São Bernardo do Campo,SP
964833,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,56145,2,2339,54200.0,802.46,Campinas Orosimbo,Campinas,SP
1122487,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,72660,1,6055,54300.0,803.94,Goiânia Mutirão,Goiânia,GO
1084439,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,66752,1,5563,54300.0,803.94,Rio de Janeiro Vila Valqueire,Rio de Janeiro,RJ
1077890,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60004,1,5000,54300.0,803.94,Nova Iguaçu,Nova Iguaçu,RJ
946248,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,48728,2,2030,54300.0,803.94,Serra,Serra,ES
1087644,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,66321,1,5527,54400.0,805.42,Campinas Itapura,Campinas,SP
1122876,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,31388,1,2616,54400.0,805.42,Manaus,Manaus,AM
1092593,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,70760,1,5897,54400.0,805.42,Ribeirão Preto,Ribeirão Preto,SP
1198353,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,60137,1,5011,54400.0,805.42,Betim,Betim,MG
1198687,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,62000,1,5167,54400.0,805.42,Belo Horizonte Raja,Belo Horizonte,MG
1123938,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,69003,1,5750,54400.0,805.42,Auto Shopping Passeio das Águas,Goiânia,GO
1091948,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,62623,1,5219,54400.0,805.42,Auto Shopping Passeio das Águas,Goiânia,GO
1114880,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,67153,1,5596,54400.0,805.42,São Bernardo do Campo,São Bernardo do Campo,SP
1074743,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65041,1,5420,54400.0,805.42,Limeira,Limeira,SP
1087638,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65378,1,5448,54400.0,805.42,Aparecida de Goiânia,Aparecida de Goiânia,GO
1075562,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,69557,1,5796,54400.0,805.42,São Paulo Eliseu de Almeida,São Paulo,SP
1085377,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,70113,1,5843,54400.0,805.42,São José dos Campos,São José dos Campos,SP
1085414,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,69558,1,5796,54400.0,805.42,São Paulo Eliseu de Almeida,São Paulo,SP
1122435,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,66100,1,5508,54400.0,805.42,São Paulo São Miguel,São Paulo,SP
1085420,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,66794,1,5566,54400.0,805.42,Americana,Americana,SP
1086262,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65808,1,5484,54400.0,805.42,São Paulo Aricanduva,São Paulo,SP
1154057,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,62206,1,5184,54400.0,805.42,São Paulo Nações Unidas,São Paulo,SP
1191905,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Preto,2025,63490,1,5291,54400.0,805.42,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
987721,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,43023,2,1793,54500.0,806.91,São Paulo Vila Ema,São Paulo,SP
1122589,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65447,1,5454,54500.0,806.91,Niterói,Niterói,RJ
1143633,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,71847,1,5987,54500.0,806.91,Niterói,Niterói,RJ
1111628,Fiat,Mobi,Like 1.0 Fire Flex 5P.,Branco,2024,86371,2,3599,54500.0,806.91,São Paulo Penha,São Paulo,SP
987109,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,48706,2,2029,54500.0,806.91,São Paulo Miguel Estefano,São Paulo,SP
1073203,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,62856,1,5238,54500.0,806.91,Rio Claro,Rio Claro,SP
1065470,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2024,52418,2,2184,54500.0,806.91,Rio de Janeiro Av. das Américas,Rio de Janeiro,RJ
1139907,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60231,1,5019,54500.0,806.91,Ribeirão Preto,Ribeirão Preto,SP
1031005,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,32315,2,1346,54500.0,806.91,Praia Grande,Praia Grande,SP
1075992,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,62376,1,5198,54500.0,806.91,Santos,Santos,SP
1027264,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,33733,2,1406,54500.0,806.91,São Paulo Ermano Marchetti,São Paulo,SP
1108647,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,42811,1,3568,54500.0,806.91,São Paulo Penha,São Paulo,SP
1079765,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,61432,1,5119,54500.0,806.91,São Paulo Ermano Marchetti,São Paulo,SP
1139802,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,55141,1,4595,54500.0,806.91,Taubaté,Taubaté,SP
1027262,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,36801,2,1533,54500.0,806.91,Auto Shopping Bandeirantes,São Paulo,SP
1065379,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2024,55932,2,2330,54500.0,806.91,Santos,Santos,SP
1139516,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Preto,2025,53900,1,4492,54500.0,806.91,São Paulo Ermano Marchetti,São Paulo,SP
1092617,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,71303,1,5942,54600.0,808.39,Piracicaba,Piracicaba,SP
1085980,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,64550,1,5379,54600.0,808.39,Serra,Serra,ES
1085576,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,71866,1,5989,54600.0,808.39,São Paulo Penha,São Paulo,SP
1092686,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,69838,1,5820,54700.0,809.87,Goiânia Mutirão,Goiânia,GO
1073731,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,65876,1,5490,54700.0,809.87,Porto Alegre Ipiranga,Porto Alegre,RS
1164631,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65802,1,5484,54700.0,809.87,Campinas Amoreiras,Campinas,SP
1121689,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,64886,1,5407,54700.0,809.87,Belo Horizonte Raja,Belo Horizonte,MG
1073785,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60666,1,5056,54700.0,809.87,Contagem Babita Camargo,Contagem,MG
1122497,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,64196,1,5350,54700.0,809.87,São José dos Campos,São José dos Campos,SP
1192446,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,61153,1,5096,54700.0,809.87,São Paulo Radial Leste,São Paulo,SP
1074307,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,50883,1,4240,54700.0,809.87,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
1120974,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65898,1,5492,54700.0,809.87,São Paulo Penha,São Paulo,SP
973278,Fiat,Mobi,Like 1.0 Fire Flex 5P.,Prata,2024,81290,2,3387,54700.0,809.87,Aparecida de Goiânia,Aparecida de Goiânia,GO
1139911,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,65356,1,5446,54700.0,809.87,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
1139782,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,61620,1,5135,54700.0,809.87,Auto Shopping Portal,Belo Horizonte,MG
946264,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,46431,2,1935,54800.0,811.35,São Paulo Santana,São Paulo,SP
1122799,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,63300,1,5275,54800.0,811.35,Rio de Janeiro Campo Grande,Rio de Janeiro,RJ
1083816,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60949,1,5079,54800.0,811.35,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1084463,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,58817,1,4901,54800.0,811.35,Campinas Orosimbo,Campinas,SP
1122752,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,57459,1,4788,54800.0,811.35,São Paulo Penha,São Paulo,SP
1245720,Fiat,Mobi,Like 1.0 Fire Flex 5P.,Branco,2025,83555,1,6963,54800.0,811.35,Uberlândia,Uberlândia,MG
1073655,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,68291,1,5691,54800.0,811.35,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1086997,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,68117,1,5676,54800.0,811.35,Rio de Janeiro Tijuca,Rio de Janeiro,RJ
1074271,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,50772,1,4231,54800.0,811.35,Taubaté,Taubaté,SP
1073939,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,50590,1,4216,54800.0,811.35,São Paulo São Miguel,São Paulo,SP
1085003,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,56423,1,4702,54900.0,812.83,Vitória,Vitória,ES
1229528,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,53652,1,4471,54900.0,812.83,Campo Grande,Campo Grande,MS
835587,Fiat,Mobi,Like 1.0 Fire Flex 5P.,Cinza,2023,61036,3,1695,54900.0,812.83,São Bernardo do Campo,São Bernardo do Campo,SP
835587,Fiat,Mobi,Like 1.0 Fire Flex 5P.,Cinza,2023,61036,3,1695,54900.0,812.83,São Bernardo do Campo,São Bernardo do Campo,SP
1073158,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60458,1,5038,54900.0,812.83,Brasília SIA,Brasília,DF
1086744,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,69252,1,5771,54900.0,812.83,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
1077741,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60148,1,5012,55000.0,814.31,Piracicaba,Piracicaba,SP
1076572,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,65496,1,5458,55000.0,814.31,Mogi das Cruzes,Mogi das Cruzes,SP
1124135,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,63743,1,5312,55000.0,814.31,Piracicaba,Piracicaba,SP
1139651,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,64709,1,5392,55000.0,814.31,São Paulo Vila Ema,São Paulo,SP
1080001,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,69745,1,5812,55000.0,814.31,São Paulo Penha,São Paulo,SP
1246329,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,68645,1,5720,55000.0,814.31,Limeira,Limeira,SP
1122115,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60026,1,5002,55000.0,814.31,Indaiatuba,Indaiatuba,SP
1080436,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60538,1,5045,55000.0,814.31,São Bernardo Pereira Barreto,São Bernardo do Campo,SP
1080045,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,68798,1,5733,55000.0,814.31,Limeira,Limeira,SP
1110501,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,66601,1,5550,55000.0,814.31,Sorocaba,Sorocaba,SP
1074264,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,61451,1,5121,55000.0,814.31,Ribeirão Preto,Ribeirão Preto,SP
1073052,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,46414,1,3868,55000.0,814.31,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
1122577,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,74350,1,6196,55000.0,814.31,Cuiabá,Cuiabá,MT
1122694,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,64489,1,5374,55000.0,814.31,Jundiaí,Jundiaí,SP
1074280,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,61625,1,5135,55000.0,814.31,São José dos Campos,São José dos Campos,SP
1139582,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,67280,1,5607,55000.0,814.31,São Bernardo Pereira Barreto,São Bernardo do Campo,SP
1084017,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,65002,1,5417,55000.0,814.31,Bauru,Bauru,SP
1122265,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65287,1,5441,55000.0,814.31,Belém Senador,Belém,PA
1074260,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,61795,1,5150,55000.0,814.31,Ribeirão Preto,Ribeirão Preto,SP
1245560,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,65935,1,5495,55000.0,814.31,São Paulo Itaim Paulista,São Paulo,SP
1077696,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,62172,1,5181,55000.0,814.31,Sorocaba Dom Aguirre,Sorocaba,SP
1230306,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60380,1,5032,55000.0,814.31,Campinas Shopping Dom Pedro,Campinas,SP
1198638,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,63525,1,5294,55100.0,815.79,Rio de Janeiro Barra da Tijuca,Rio de Janeiro,RJ
1066222,Fiat,Mobi,Like 1.0 Fire Flex 5P.,Prata,2024,71449,2,2977,55100.0,815.79,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1065089,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2024,52504,2,2188,55200.0,817.27,São José dos Pinhais,São José dos Pinhais,PR
1073382,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,61026,1,5086,55200.0,817.27,São José,São José,SC
1085043,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,63124,1,5260,55200.0,817.27,Uberlândia,Uberlândia,MG
1191895,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Preto,2025,67631,1,5636,55300.0,818.75,Ribeirão Preto,Ribeirão Preto,SP
1122479,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,60647,1,5054,55300.0,818.75,São Bernardo do Campo,São Bernardo do Campo,SP
1192432,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,69499,1,5792,55300.0,818.75,Osasco,Osasco,SP
1121003,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65802,1,5484,55300.0,818.75,São Paulo Nações Unidas,São Paulo,SP
1081378,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,64639,1,5387,55300.0,818.75,Indaiatuba,Indaiatuba,SP
1092100,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,69715,1,5810,55300.0,818.75,Várzea Grande,Várzea Grande,MT
1079901,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,47376,1,3948,55300.0,818.75,São José dos Campos,São José dos Campos,SP
1084679,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,56931,1,4744,55400.0,820.23,Rio de Janeiro Barra da Tijuca,Rio de Janeiro,RJ
1085905,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,65662,1,5472,55400.0,820.23,Rio de Janeiro Recreio dos Bandeirantes,Rio de Janeiro,RJ
1139817,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,66089,1,5507,55400.0,820.23,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1139817,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,66089,1,5507,55400.0,820.23,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1080499,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,67404,1,5617,55400.0,820.23,Brasília SIA,Brasília,DF
1073131,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,65560,1,5463,55400.0,820.23,Brasília SIA,Brasília,DF
1077842,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,64658,1,5388,55400.0,820.23,Rio de Janeiro Vila Valqueire,Rio de Janeiro,RJ
888951,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2023,34013,3,945,55400.0,820.23,São Paulo Penha,São Paulo,SP
1121619,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60491,1,5041,55400.0,820.23,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1073173,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,55355,1,4613,55400.0,820.23,Campo Grande,Campo Grande,MS
1009412,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,31446,2,1310,55400.0,820.23,Vila Velha,Vila Velha,ES
1073870,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,60287,1,5024,55400.0,820.23,Taguatinga,Brasília,DF
1086967,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,68945,1,5745,55500.0,821.71,Betim,Betim,MG
1232343,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,69069,1,5756,55500.0,821.71,Uberlândia,Uberlândia,MG
1114031,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Preto,2025,67845,1,5654,55500.0,821.71,Betim,Betim,MG
1121263,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,63187,1,5266,55500.0,821.71,Belo Horizonte Carlos Luz,Belo Horizonte,MG
1085505,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,66531,1,5544,55500.0,821.71,Contagem Babita Camargo,Contagem,MG
1122331,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65485,1,5457,55500.0,821.71,Juiz de Fora,Juiz de Fora,MG
1120947,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,64281,1,5357,55500.0,821.71,Juiz de Fora,Juiz de Fora,MG
1141921,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,66311,1,5526,55500.0,821.71,Belo Horizonte Carlos Luz,Belo Horizonte,MG
1079461,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,55785,1,4649,55600.0,823.19,Piracicaba,Piracicaba,SP
1074258,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,52417,1,4368,55600.0,823.19,Ribeirão Preto,Ribeirão Preto,SP
1122555,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,60549,1,5046,55600.0,823.19,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1092609,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,54134,1,4511,55600.0,823.19,Taubaté,Taubaté,SP
1179870,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,50569,1,4214,55600.0,823.19,Auto Shopping Lauro de Freitas,Lauro de Freitas,BA
1073197,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,42397,1,3533,55600.0,823.19,Campinas Shopping Dom Pedro,Campinas,SP
1192695,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,52527,1,4377,55600.0,823.19,Feira de Santana,Feira de Santana,BA
1198625,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,51217,1,4268,55600.0,823.19,Auto Shopping Rodrigues,Salvador,BA
1192382,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Prata,2025,65981,1,5498,55600.0,823.19,Rio de Janeiro Recreio dos Bandeirantes,Rio de Janeiro,RJ
1229576,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2025,55000,1,4583,55600.0,823.19,São Paulo Aricanduva,São Paulo,SP
1030875,Renault,Kwid,Zen 1.0 Flex 12V 5P Mec.,Branco,2024,39386,2,1641,55600.0,823.19,Santo André,Santo André,SP
